3	012	46	2:15:04
3	010	52	2:15:04
3	023	54	2:15:04
3	015	51	2:15:04
3	001	52	2:15:04
3	009	51	2:15:04
3	011	45	2:15:04
3	003	49	2:15:04
3	005	48	2:15:04
3	007	46	2:15:04
4	009	62	2:15:04
4	020	57	2:15:04
4	007	61	2:15:04
4	014	55	2:15:04
4	018	56	2:15:04
4	019	53	2:15:04
4	010	49	2:15:04
4	023	50	2:15:04
4	003	42	2:15:04
4	015	57	2:15:04
4	025	43	2:15:04
4	016	59	2:15:04
4	024	52	2:15:04
4	012	50	2:15:04
4	022	51	2:15:04
4	027	50	2:15:04
4	006	51	2:15:04
4	026	45	2:15:04
4	005	58	2:15:04
4	017	58	2:15:04
4	013	55	2:15:04
4	001	47	2:15:04
4	009	61	2:15:04
4	007	63	2:15:04
4	020	53	2:15:04
4	008	63	2:15:04
4	014	56	2:15:04
4	022	51	2:15:04
4	018	55	2:15:04
4	005	58	2:15:04
4	021	55	2:15:04
4	024	54	2:15:04
4	006	53	2:15:04
4	023	51	2:15:04
4	026	45	2:15:04
4	013	56	2:15:04
4	027	49	2:15:04
4	016	58	2:15:04
4	012	50	2:15:04
4	001	43	2:15:04
4	015	56	2:15:04
4	019	57	2:15:04
4	017	57	2:15:04
4	004	58	2:15:04
4	025	47	2:15:04
4	003	40	2:15:04
4	010	50	2:15:04
4	002	47	2:15:04
1	001	59	2:15:04
1	002	59	2:15:04
2	020	58	2:15:04
2	022	57	2:15:04
2	011	58	2:15:04
2	013	57	2:15:04
2	010	50	2:15:04
2	024	58	2:15:04
2	015	57	2:15:04
2	027	50	2:15:04
2	004	48	2:15:04
2	021	58	2:15:04
2	012	56	2:15:04
2	008	51	2:15:04
2	007	53	2:15:04
2	023	62	2:15:04
2	019	58	2:15:04
2	018	53	2:15:04
2	005	51	2:15:04
2	009	50	2:15:04
2	026	51	2:15:04
2	006	51	2:15:04
2	016	42	2:15:04
2	017	56	2:15:04
2	020	63	2:15:04
2	021	55	2:15:04
2	022	59	2:15:04
2	013	53	2:15:04
2	027	45	2:15:04
2	026	49	2:15:04
2	010	53	2:15:04
2	023	61	2:15:04
2	024	57	2:15:04
2	011	59	2:15:04
2	012	54	2:15:04
2	007	56	2:15:04
2	019	59	2:15:04
2	009	49	2:15:04
2	016	47	2:15:04
2	008	56	2:15:04
2	018	55	2:15:04
2	015	53	2:15:05
2	005	51	2:15:05
2	003	46	2:15:05
3	024	54	2:15:05
3	025	58	2:15:05
3	027	51	2:15:05
3	022	57	2:15:05
3	016	57	2:15:05
3	019	45	2:15:05
3	011	50	2:15:05
3	009	47	2:15:05
3	012	47	2:15:05
3	026	60	2:15:05
3	023	53	2:15:05
3	015	50	2:15:05
3	010	51	2:15:05
3	014	48	2:15:05
3	007	47	2:15:05
3	020	41	2:15:05
3	005	46	2:15:05
3	013	49	2:15:05
3	018	55	2:15:05
3	021	48	2:15:05
3	008	41	2:15:05
3	003	41	2:15:05
3	016	57	2:15:05
3	027	56	2:15:05
3	025	59	2:15:05
3	024	56	2:15:05
3	009	45	2:15:05
3	017	58	2:15:05
3	022	56	2:15:05
3	026	58	2:15:05
3	023	56	2:15:05
3	018	53	2:15:05
3	020	45	2:15:05
3	001	48	2:15:05
3	006	45	2:15:05
3	012	49	2:15:05
3	010	53	2:15:05
3	008	43	2:15:05
3	014	47	2:15:05
3	007	49	2:15:05
3	011	52	2:15:05
3	015	47	2:15:05
3	005	45	2:15:05
3	019	45	2:15:05
3	004	47	2:15:05
3	013	53	2:15:05
3	021	48	2:15:05
3	002	45	2:15:05
3	003	42	2:15:05
4	009	61	2:15:05
1	003	59	2:15:05
1	001	60	2:15:05
1	019	52	2:15:05
1	010	54	2:15:05
1	020	54	2:15:05
1	002	63	2:15:05
1	023	52	2:15:05
1	006	48	2:15:05
1	014	48	2:15:05
1	011	55	2:15:05
1	017	44	2:15:05
1	012	58	2:15:05
1	024	53	2:15:05
1	013	49	2:15:05
1	022	50	2:15:05
1	004	45	2:15:05
1	021	50	2:15:05
1	003	59	2:15:05
1	001	60	2:15:05
1	002	60	2:15:05
1	011	56	2:15:05
1	022	52	2:15:05
1	017	45	2:15:05
1	023	55	2:15:05
1	014	46	2:15:05
1	006	50	2:15:05
1	020	52	2:15:05
1	012	56	2:15:05
1	013	48	2:15:05
1	010	54	2:15:05
1	024	49	2:15:05
1	019	53	2:15:05
1	021	47	2:15:05
1	004	53	2:15:05
2	020	61	2:15:05
2	019	60	2:15:05
2	022	61	2:15:05
2	021	58	2:15:05
2	023	62	2:15:05
2	011	57	2:15:05
2	015	50	2:15:05
2	024	59	2:15:05
2	007	57	2:15:05
2	008	55	2:15:05
2	001	54	2:15:05
2	018	49	2:15:05
2	017	55	2:15:05
2	014	56	2:15:05
2	013	53	2:15:05
2	002	49	2:15:05
2	016	51	2:15:05
2	004	48	2:15:05
2	012	54	2:15:05
2	005	53	2:15:05
2	010	50	2:15:05
2	006	52	2:15:05
3	027	58	2:15:05
3	026	58	2:15:05
3	025	58	2:15:05
3	014	56	2:15:05
3	004	50	2:15:05
3	024	52	2:15:05
3	009	47	2:15:05
3	022	56	2:15:05
3	002	48	2:15:05
3	018	58	2:15:05
3	005	48	2:15:05
3	027	56	2:15:05
3	026	59	2:15:05
3	013	49	2:15:05
3	001	49	2:15:05
3	017	58	2:15:05
3	023	56	2:15:05
3	006	40	2:15:05
3	025	57	2:15:05
3	016	60	2:15:05
3	010	51	2:15:05
3	015	42	2:15:05
3	021	49	2:15:05
3	008	45	2:15:05
3	007	46	2:15:05
3	012	48	2:15:05
3	011	42	2:15:05
3	019	48	2:15:05
3	020	46	2:15:06
4	014	56	2:15:06
4	009	61	2:15:06
4	020	53	2:15:06
1	003	59	2:15:06
1	002	59	2:15:06
1	011	54	2:15:06
1	001	58	2:15:06
1	010	56	2:15:06
1	012	52	2:15:06
1	005	48	2:15:06
1	022	51	2:15:06
1	019	54	2:15:06
1	006	50	2:15:06
1	013	51	2:15:06
1	023	54	2:15:06
1	024	47	2:15:06
1	027	40	2:15:06
1	016	49	2:15:06
1	015	46	2:15:06
1	021	47	2:15:06
1	017	48	2:15:06
1	003	61	2:15:06
1	001	58	2:15:06
1	002	56	2:15:06
1	011	55	2:15:06
1	022	50	2:15:06
1	016	52	2:15:06
1	021	50	2:15:06
1	020	55	2:15:06
1	019	55	2:15:06
1	013	49	2:15:06
1	012	56	2:15:06
1	006	50	2:15:06
1	017	48	2:15:06
1	023	52	2:15:06
1	010	55	2:15:06
1	005	48	2:15:06
1	014	51	2:15:06
1	024	55	2:15:06
2	022	60	2:15:06
2	020	63	2:15:06
2	019	60	2:15:06
2	004	51	2:15:06
2	024	54	2:15:06
2	014	50	2:15:06
2	023	61	2:15:06
2	005	53	2:15:06
2	021	59	2:15:06
2	013	56	2:15:06
3	025	61	2:15:06
3	018	57	2:15:06
3	007	48	2:15:06
3	026	59	2:15:06
3	010	50	2:15:06
3	017	58	2:15:06
3	001	43	2:15:06
3	016	58	2:15:06
3	002	46	2:15:06
3	016	58	2:15:06
3	017	57	2:15:06
3	025	58	2:15:06
3	008	50	2:15:06
3	018	56	2:15:06
3	010	49	2:15:06
3	021	41	2:15:06
3	027	54	2:15:06
3	019	50	2:15:06
3	005	51	2:15:06
3	023	49	2:15:06
3	014	51	2:15:06
3	002	43	2:15:06
3	004	50	2:15:06
3	026	58	2:15:06
3	013	55	2:15:06
3	024	53	2:15:06
3	015	52	2:15:06
3	022	56	2:15:06
3	007	49	2:15:06
3	020	45	2:15:06
3	001	49	2:15:06
4	021	51	2:15:07
4	016	60	2:15:07
4	007	63	2:15:07
1	001	62	2:15:07
1	002	60	2:15:07
1	023	50	2:15:07
1	020	51	2:15:07
1	019	50	2:15:07
1	010	56	2:15:07
1	013	44	2:15:07
1	022	50	2:15:07
1	014	48	2:15:07
1	005	46	2:15:07
1	012	49	2:15:07
1	011	54	2:15:07
1	006	54	2:15:07
1	001	61	2:15:07
1	002	59	2:15:07
1	003	60	2:15:07
1	011	56	2:15:07
1	019	51	2:15:07
1	010	52	2:15:07
1	022	50	2:15:07
1	020	48	2:15:07
1	006	55	2:15:07
1	014	45	2:15:07
1	005	49	2:15:07
1	021	52	2:15:07
1	023	55	2:15:07
1	012	53	2:15:07
1	016	47	2:15:07
1	013	48	2:15:07
2	001	50	2:15:07
2	013	55	2:15:07
2	020	60	2:15:07
2	005	54	2:15:07
2	019	60	2:15:07
2	002	52	2:15:07
2	021	59	2:15:07
2	017	57	2:15:07
2	023	62	2:15:07
2	024	58	2:15:07
2	012	55	2:15:07
2	014	51	2:15:07
2	004	43	2:15:07
2	018	55	2:15:07
2	010	53	2:15:07
2	011	59	2:15:07
2	026	51	2:15:07
2	022	56	2:15:07
2	015	56	2:15:07
2	003	43	2:15:07
3	027	58	2:15:07
3	025	61	2:15:07
3	016	57	2:15:07
3	006	45	2:15:07
3	013	56	2:15:07
3	026	58	2:15:07
3	018	57	2:15:07
3	027	57	2:15:07
3	022	56	2:15:07
3	019	48	2:15:07
3	025	62	2:15:07
3	024	53	2:15:07
3	017	60	2:15:07
3	014	52	2:15:07
3	005	51	2:15:07
3	021	50	2:15:07
3	015	51	2:15:07
3	004	47	2:15:07
3	010	49	2:15:07
3	016	57	2:15:07
3	012	41	2:15:07
3	007	49	2:15:07
3	008	52	2:15:07
3	001	48	2:15:07
4	009	62	2:15:07
4	016	60	2:15:07
4	007	64	2:15:07
4	020	55	2:15:07
4	022	58	2:15:07
4	018	61	2:15:07
4	019	58	2:15:07
4	017	60	2:15:07
4	027	49	2:15:07
4	012	51	2:15:07
4	026	51	2:15:07
4	006	52	2:15:07
4	001	40	2:15:07
1	010	53	2:15:07
1	013	51	2:15:07
1	014	47	2:15:07
1	005	45	2:15:07
1	003	57	2:15:07
1	001	56	2:15:08
1	002	64	2:15:08
1	023	50	2:15:08
1	022	49	2:15:08
1	014	49	2:15:08
1	019	51	2:15:08
1	012	52	2:15:08
1	010	54	2:15:08
1	024	45	2:15:08
1	011	55	2:15:08
1	006	46	2:15:08
1	020	55	2:15:08
1	013	48	2:15:08
2	020	63	2:15:08
2	002	52	2:15:08
2	010	57	2:15:08
2	023	64	2:15:08
2	011	62	2:15:08
2	024	54	2:15:08
2	014	54	2:15:08
2	021	55	2:15:08
2	001	45	2:15:08
2	012	57	2:15:08
2	022	56	2:15:08
2	008	52	2:15:08
2	019	60	2:15:08
2	015	56	2:15:08
2	013	55	2:15:08
2	004	53	2:15:08
2	006	50	2:15:08
2	003	47	2:15:08
2	020	63	2:15:08
3	025	62	2:15:08
3	005	48	2:15:08
3	025	62	2:15:08
3	024	52	2:15:08
3	027	55	2:15:08
3	026	56	2:15:08
3	015	48	2:15:08
3	010	47	2:15:08
3	013	54	2:15:08
3	012	42	2:15:08
3	008	51	2:15:08
3	018	56	2:15:08
3	021	48	2:15:08
3	022	56	2:15:08
3	004	53	2:15:08
3	016	58	2:15:08
3	017	56	2:15:08
3	014	53	2:15:08
3	007	51	2:15:08
3	019	43	2:15:08
3	001	48	2:15:08
3	023	44	2:15:08
3	006	49	2:15:08
4	014	57	2:15:08
4	007	65	2:15:08
4	015	52	2:15:08
4	008	65	2:15:08
4	009	61	2:15:08
4	020	56	2:15:08
4	021	54	2:15:08
4	016	57	2:15:08
4	024	51	2:15:08
4	010	51	2:15:08
1	012	56	2:15:09
1	019	51	2:15:09
1	022	50	2:15:09
1	001	60	2:15:09
1	005	46	2:15:09
1	003	57	2:15:09
1	002	61	2:15:09
1	001	59	2:15:09
1	019	53	2:15:09
1	020	50	2:15:09
1	012	51	2:15:09
1	011	55	2:15:09
1	024	53	2:15:09
1	014	49	2:15:09
1	023	52	2:15:09
1	005	45	2:15:09
1	010	49	2:15:09
1	022	43	2:15:09
1	021	49	2:15:09
1	015	49	2:15:09
2	023	65	2:15:09
2	010	61	2:15:09
2	014	58	2:15:09
2	012	56	2:15:09
2	011	59	2:15:09
2	020	63	2:15:09
2	019	54	2:15:09
2	024	51	2:15:09
2	005	54	2:15:09
2	004	55	2:15:09
2	015	57	2:15:09
2	021	56	2:15:09
2	022	56	2:15:09
3	026	60	2:15:09
3	027	61	2:15:09
3	017	57	2:15:09
3	025	60	2:15:09
3	013	48	2:15:09
3	006	52	2:15:09
3	018	58	2:15:09
3	027	59	2:15:09
3	026	61	2:15:09
3	016	61	2:15:09
3	014	56	2:15:09
3	006	51	2:15:09
3	017	59	2:15:09
3	007	51	2:15:09
3	019	46	2:15:09
3	018	58	2:15:09
3	004	53	2:15:09
3	012	45	2:15:09
3	015	54	2:15:09
3	024	55	2:15:09
3	013	51	2:15:09
3	005	54	2:15:09
3	023	51	2:15:09
3	022	49	2:15:09
3	009	46	2:15:09
3	008	56	2:15:09
3	020	49	2:15:09
3	021	42	2:15:09
4	022	62	2:15:09
4	007	66	2:15:09
4	005	57	2:15:09
4	008	66	2:15:09
4	016	61	2:15:09
4	009	62	2:15:09
4	013	60	2:15:09
4	017	64	2:15:09
4	015	55	2:15:09
4	014	56	2:15:09
4	023	57	2:15:09
4	024	59	2:15:09
4	004	58	2:15:09
4	018	64	2:15:09
4	008	65	2:15:09
4	013	60	2:15:09
4	010	56	2:15:09
4	014	60	2:15:09
4	022	60	2:15:09
4	023	65	2:15:09
4	009	65	2:15:09
4	017	65	2:15:09
4	016	62	2:15:09
4	015	59	2:15:09
4	007	65	2:15:09
4	018	57	2:15:10
4	005	64	2:15:10
4	004	61	2:15:10
4	011	56	2:15:10
4	024	56	2:15:10
1	003	59	2:15:10
1	001	66	2:15:10
1	022	55	2:15:10
1	023	57	2:15:10
1	020	56	2:15:10
1	012	54	2:15:10
1	002	63	2:15:10
2	007	53	2:15:10
2	019	58	2:15:10
2	015	56	2:15:10
2	017	55	2:15:10
2	013	56	2:15:10
2	011	58	2:15:10
2	009	52	2:15:10
2	005	54	2:15:10
2	021	55	2:15:10
2	027	49	2:15:10
2	006	56	2:15:10
2	008	58	2:15:10
2	025	41	2:15:10
2	018	45	2:15:10
2	024	57	2:15:10
2	004	51	2:15:10
2	026	51	2:15:10
2	016	49	2:15:10
2	015	55	2:15:10
2	012	56	2:15:10
2	013	56	2:15:10
2	021	56	2:15:10
2	025	49	2:15:10
2	014	56	2:15:10
2	020	61	2:15:10
2	027	48	2:15:10
2	022	58	2:15:10
2	023	60	2:15:10
2	006	54	2:15:10
2	019	59	2:15:10
2	011	60	2:15:10
2	024	57	2:15:10
2	018	44	2:15:10
2	017	56	2:15:10
2	007	51	2:15:10
2	010	57	2:15:10
2	008	54	2:15:10
2	005	57	2:15:10
2	001	36	2:15:10
2	009	52	2:15:10
2	026	48	2:15:10
2	016	51	2:15:10
2	002	52	2:15:10
2	004	42	2:15:10
3	027	59	2:15:10
3	026	61	2:15:10
3	014	51	2:15:10
3	011	51	2:15:10
3	016	60	2:15:10
3	013	56	2:15:10
3	025	61	2:15:10
3	001	48	2:15:10
3	007	52	2:15:10
3	024	54	2:15:10
3	012	49	2:15:10
3	015	54	2:15:10
3	022	54	2:15:10
3	019	42	2:15:10
3	018	56	2:15:10
3	017	56	2:15:10
3	010	54	2:15:10
3	002	36	2:15:10
4	008	63	2:15:10
4	009	61	2:15:10
4	005	55	2:15:10
4	006	52	2:15:10
4	020	57	2:15:10
4	023	55	2:15:10
4	007	61	2:15:10
4	016	58	2:15:10
4	024	57	2:15:10
4	008	62	2:15:10
4	013	55	2:15:10
4	011	53	2:15:10
4	022	57	2:15:10
4	005	54	2:15:10
4	012	48	2:15:10
4	006	49	2:15:10
4	010	55	2:15:10
4	015	55	2:15:10
4	017	59	2:15:10
4	018	56	2:15:10
4	002	49	2:15:10
4	014	56	2:15:10
4	023	55	2:15:10
4	027	41	2:15:10
4	026	41	2:15:10
4	020	57	2:15:10
4	019	58	2:15:10
4	001	43	2:15:10
4	003	38	2:15:10
1	001	59	2:15:10
1	002	61	2:15:10
1	003	58	2:15:10
1	012	58	2:15:10
1	021	49	2:15:10
1	022	51	2:15:10
1	020	51	2:15:10
1	004	49	2:15:10
1	011	52	2:15:10
1	023	51	2:15:10
1	024	49	2:15:10
1	015	48	2:15:10
1	005	49	2:15:10
1	019	47	2:15:10
1	014	48	2:15:10
1	010	56	2:15:10
1	001	60	2:15:10
1	002	62	2:15:10
2	013	51	2:15:11
2	001	40	2:15:11
2	018	43	2:15:11
2	017	52	2:15:11
2	002	49	2:15:11
2	026	51	2:15:11
2	027	45	2:15:11
2	006	48	2:15:11
2	007	50	2:15:11
2	008	52	2:15:11
2	009	51	2:15:11
2	020	60	2:15:11
2	022	59	2:15:11
2	015	55	2:15:11
2	013	55	2:15:11
2	012	56	2:15:11
2	014	55	2:15:11
2	009	50	2:15:11
2	018	52	2:15:11
2	023	62	2:15:11
2	011	57	2:15:11
2	026	47	2:15:11
2	010	56	2:15:11
2	002	51	2:15:11
2	021	56	2:15:11
2	008	54	2:15:11
2	024	58	2:15:11
2	005	54	2:15:11
2	007	48	2:15:11
2	006	49	2:15:11
2	004	49	2:15:11
2	017	56	2:15:11
2	001	43	2:15:11
2	003	53	2:15:11
2	027	48	2:15:11
3	007	44	2:15:11
3	014	53	2:15:11
3	001	48	2:15:11
3	023	50	2:15:11
3	015	53	2:15:11
3	017	56	2:15:11
3	024	50	2:15:11
3	026	59	2:15:11
3	003	50	2:15:11
3	018	56	2:15:11
3	013	55	2:15:11
3	016	57	2:15:11
3	022	51	2:15:11
3	002	43	2:15:11
3	027	59	2:15:11
3	004	48	2:15:11
3	010	53	2:15:11
3	006	49	2:15:11
3	009	50	2:15:11
3	011	52	2:15:11
3	008	42	2:15:11
4	005	58	2:15:11
4	020	55	2:15:11
4	021	51	2:15:11
4	012	56	2:15:11
4	019	57	2:15:11
4	007	62	2:15:11
4	009	61	2:15:11
4	021	53	2:15:11
4	015	57	2:15:11
4	016	58	2:15:11
4	008	63	2:15:11
4	013	58	2:15:11
4	025	43	2:15:11
4	010	53	2:15:11
4	018	56	2:15:11
4	004	56	2:15:11
4	024	54	2:15:11
4	005	58	2:15:11
4	017	59	2:15:11
4	014	57	2:15:11
4	020	55	2:15:11
4	019	53	2:15:11
4	023	56	2:15:11
4	027	48	2:15:11
4	011	52	2:15:11
4	022	56	2:15:11
4	012	51	2:15:11
4	006	50	2:15:11
1	013	49	2:15:11
1	022	43	2:15:11
1	014	52	2:15:11
1	023	50	2:15:11
1	012	55	2:15:11
1	011	56	2:15:11
1	005	48	2:15:11
1	019	49	2:15:11
1	024	48	2:15:11
1	015	47	2:15:11
1	018	46	2:15:11
1	021	51	2:15:11
1	020	50	2:15:11
1	010	52	2:15:11
1	001	59	2:15:11
1	002	63	2:15:11
1	011	53	2:15:11
1	013	49	2:15:11
1	012	58	2:15:11
1	015	50	2:15:11
1	003	57	2:15:11
1	023	48	2:15:11
1	020	51	2:15:11
1	018	47	2:15:11
1	005	55	2:15:11
1	024	48	2:15:11
1	021	50	2:15:11
1	014	51	2:15:11
1	022	52	2:15:11
1	019	50	2:15:11
2	020	62	2:15:11
2	019	62	2:15:11
2	014	53	2:15:11
2	023	59	2:15:11
2	011	56	2:15:11
2	024	57	2:15:11
2	021	57	2:15:11
2	010	56	2:15:11
2	018	48	2:15:11
2	012	55	2:15:11
2	022	59	2:15:11
2	005	55	2:15:11
2	006	51	2:15:11
2	004	35	2:15:11
2	007	54	2:15:11
2	013	52	2:15:11
2	015	55	2:15:11
2	027	48	2:15:11
2	002	47	2:15:11
2	008	52	2:15:11
2	017	53	2:15:11
2	009	52	2:15:11
2	001	51	2:15:11
2	023	61	2:15:12
2	020	61	2:15:12
2	019	59	2:15:12
2	014	56	2:15:12
2	024	56	2:15:12
2	011	56	2:15:12
3	016	58	2:15:12
3	025	58	2:15:12
3	003	49	2:15:12
3	024	52	2:15:12
3	011	52	2:15:12
3	001	41	2:15:12
3	019	44	2:15:12
3	023	50	2:15:12
3	014	52	2:15:12
3	027	59	2:15:12
3	026	57	2:15:12
3	015	51	2:15:12
3	017	58	2:15:12
3	008	46	2:15:12
3	009	53	2:15:12
3	016	58	2:15:12
3	006	48	2:15:12
3	018	52	2:15:12
3	022	55	2:15:12
3	005	41	2:15:12
3	023	55	2:15:12
3	010	51	2:15:12
3	003	41	2:15:12
3	014	49	2:15:12
3	004	47	2:15:12
3	011	46	2:15:12
3	024	52	2:15:12
3	001	48	2:15:12
3	002	48	2:15:12
3	012	49	2:15:12
3	013	50	2:15:12
3	007	45	2:15:12
3	019	42	2:15:12
3	021	44	2:15:12
4	008	63	2:15:12
4	009	61	2:15:12
4	007	61	2:15:12
4	014	53	2:15:12
4	020	54	2:15:12
1	001	59	2:15:12
1	002	62	2:15:12
1	005	51	2:15:12
1	013	52	2:15:12
1	011	56	2:15:12
1	004	47	2:15:12
1	003	62	2:15:12
1	012	50	2:15:12
1	019	48	2:15:12
1	006	48	2:15:12
1	021	41	2:15:12
1	010	55	2:15:12
1	023	56	2:15:12
1	022	52	2:15:12
1	024	45	2:15:12
1	002	62	2:15:12
1	001	58	2:15:12
1	003	60	2:15:12
1	023	47	2:15:12
1	006	42	2:15:12
1	014	49	2:15:12
1	020	50	2:15:12
1	010	49	2:15:12
1	012	57	2:15:12
1	024	48	2:15:12
1	015	49	2:15:12
1	011	57	2:15:12
1	005	48	2:15:12
1	004	52	2:15:12
1	021	49	2:15:12
1	019	50	2:15:12
1	013	48	2:15:12
1	022	44	2:15:12
2	010	57	2:15:12
2	019	60	2:15:12
2	020	63	2:15:12
2	014	61	2:15:12
2	023	64	2:15:12
2	021	53	2:15:12
2	001	48	2:15:12
2	003	48	2:15:12
2	015	53	2:15:12
2	002	49	2:15:12
2	005	51	2:15:12
2	022	59	2:15:12
2	012	54	2:15:12
2	026	48	2:15:12
2	024	56	2:15:12
2	016	48	2:15:12
2	004	49	2:15:12
2	011	59	2:15:12
2	027	41	2:15:12
2	013	48	2:15:12
2	018	49	2:15:12
2	017	55	2:15:12
3	006	46	2:15:12
3	025	60	2:15:12
3	027	57	2:15:12
3	016	57	2:15:12
3	009	54	2:15:13
3	026	56	2:15:13
4	009	58	2:15:13
4	016	59	2:15:13
4	026	48	2:15:13
4	027	51	2:15:13
4	009	61	2:15:13
4	008	63	2:15:13
4	002	39	2:15:13
4	005	58	2:15:13
4	023	56	2:15:13
4	024	53	2:15:13
4	012	52	2:15:13
4	004	60	2:15:13
4	011	51	2:15:13
4	022	58	2:15:13
4	026	51	2:15:13
4	006	53	2:15:13
4	020	57	2:15:13
4	014	56	2:15:13
4	001	40	2:15:13
4	025	38	2:15:13
4	017	59	2:15:13
4	013	57	2:15:13
4	018	56	2:15:13
4	015	58	2:15:13
4	019	61	2:15:13
4	016	58	2:15:13
4	021	55	2:15:13
4	027	48	2:15:13
4	003	48	2:15:13
4	010	53	2:15:13
1	002	58	2:15:13
1	001	58	2:15:13
1	003	62	2:15:13
1	022	48	2:15:13
1	005	42	2:15:13
1	006	49	2:15:13
1	024	51	2:15:13
1	012	54	2:15:13
1	010	50	2:15:13
1	014	48	2:15:13
1	015	49	2:15:13
1	019	45	2:15:13
1	020	48	2:15:13
1	013	49	2:15:13
1	023	48	2:15:13
1	021	41	2:15:13
1	011	52	2:15:13
1	001	57	2:15:13
1	002	57	2:15:13
2	008	56	2:15:13
2	007	57	2:15:13
2	002	56	2:15:13
2	009	49	2:15:13
2	017	53	2:15:13
2	004	53	2:15:13
2	018	51	2:15:13
2	026	52	2:15:13
2	020	59	2:15:13
2	021	57	2:15:13
2	009	54	2:15:13
2	023	64	2:15:13
2	012	51	2:15:13
2	022	58	2:15:13
2	010	55	2:15:13
2	014	59	2:15:13
2	007	56	2:15:13
2	013	50	2:15:13
2	005	49	2:15:13
2	011	58	2:15:13
2	018	54	2:15:13
2	017	51	2:15:13
2	019	58	2:15:13
2	008	51	2:15:13
2	001	42	2:15:13
2	024	58	2:15:13
2	015	56	2:15:13
2	004	47	2:15:13
2	006	52	2:15:14
3	024	53	2:15:14
3	013	50	2:15:14
3	022	58	2:15:14
3	025	60	2:15:14
3	001	48	2:15:14
3	010	52	2:15:14
3	017	57	2:15:14
3	016	59	2:15:14
3	021	44	2:15:14
3	004	47	2:15:14
3	014	50	2:15:14
3	005	49	2:15:14
3	027	54	2:15:14
4	009	59	2:15:14
4	008	61	2:15:14
4	019	58	2:15:14
4	015	57	2:15:14
4	011	53	2:15:14
4	012	48	2:15:14
4	006	52	2:15:14
4	018	58	2:15:14
4	007	65	2:15:14
4	023	57	2:15:14
4	007	64	2:15:14
4	009	61	2:15:14
4	013	57	2:15:14
4	008	65	2:15:14
4	019	60	2:15:14
4	020	56	2:15:14
4	001	42	2:15:14
4	015	58	2:15:14
4	005	58	2:15:14
4	021	53	2:15:14
4	017	58	2:15:14
4	023	58	2:15:14
4	018	58	2:15:14
4	006	53	2:15:14
4	016	58	2:15:14
4	010	50	2:15:14
4	024	51	2:15:14
4	022	57	2:15:14
4	012	41	2:15:14
4	027	48	2:15:14
4	014	58	2:15:14
4	003	49	2:15:14
4	004	57	2:15:14
4	011	52	2:15:14
4	026	48	2:15:14
4	025	50	2:15:14
1	022	52	2:15:14
1	001	61	2:15:14
1	020	51	2:15:14
1	006	52	2:15:14
1	014	42	2:15:14
1	024	52	2:15:14
1	010	55	2:15:14
1	013	47	2:15:14
1	003	59	2:15:14
1	019	52	2:15:14
1	012	54	2:15:14
1	021	44	2:15:14
1	011	55	2:15:14
1	023	50	2:15:14
1	015	52	2:15:14
1	017	48	2:15:14
2	009	54	2:15:14
2	005	51	2:15:14
2	018	52	2:15:14
2	007	56	2:15:14
2	026	51	2:15:14
2	008	57	2:15:14
